18	12.0	gene	1
19	12.0	gene	1
20	33.7	gene	1
21	25.999999999999996	gene	1
22	3.7999999999999994	gene	1
23	9.7	gene	1
24	4.7	gene	1
25	1.4	gene	1
26	16.5	gene	1
18	1.3	ncrna gene	2
19	8.8	ncrna gene	2
20	8.3	ncrna gene	2
21	11.6	ncrna gene	2
22	4.8	ncrna gene	2
23	1.8	ncrna gene	2
24	0.6	ncrna gene	2
26	0.9	ncrna gene	2
27	0.7	ncrna gene	2
28	1.2999999999999998	ncrna gene	2
18	1.4	gene ncrna piRNA	3
19	4.0	gene ncrna piRNA	3
20	6.0	gene ncrna piRNA	3
21	9.9	gene ncrna piRNA	3
22	5.8	gene ncrna piRNA	3
23	13.0	gene ncrna piRNA	3
24	8.0	gene ncrna piRNA	3
25	7.3	gene ncrna piRNA	3
26	3.1	gene ncrna piRNA	3
27	7.0	gene ncrna piRNA	3
28	6.1	gene ncrna piRNA	3
18	0.3	ncrna gene	4
20	0.4	ncrna gene	4
21	2.6	ncrna gene	4
23	0.5	ncrna gene	4
25	3.3	ncrna gene	4
26	33.49999999999999	ncrna gene	4
27	2.2	ncrna gene	4
28	2.1999999999999997	ncrna gene	4
18	1.5	gene miRNA	5
19	5.8	gene miRNA	5
20	115.89999999999999	gene miRNA	5
21	141.0	gene miRNA	5
22	240.60000000000005	gene miRNA	5
23	51.60000000000001	gene miRNA	5
24	11.600000000000001	gene miRNA	5
25	1.1	gene miRNA	5
26	0.3	gene miRNA	5
18	7.5	ncrna gene	6
19	14.700000000000003	ncrna gene	6
20	35.900000000000006	ncrna gene	6
21	237.0	ncrna gene	6
22	15.5	ncrna gene	6
23	21.200000000000003	ncrna gene	6
24	36.8	ncrna gene	6
25	15.200000000000001	ncrna gene	6
26	21.500000000000004	ncrna gene	6
27	56.59999999999999	ncrna gene	6
28	68.5	ncrna gene	6
18	8.1	ncrna gene	7
19	20.799999999999997	ncrna gene	7
20	10.399999999999999	ncrna gene	7
21	3.9	ncrna gene	7
22	13.399999999999999	ncrna gene	7
25	0.3	ncrna gene	7
26	0.8	ncrna gene	7
27	0.3	ncrna gene	7
18	36.0	gene	8
19	26.099999999999998	gene	8
20	21.499999999999996	gene	8
21	26.8	gene	8
22	8.1	gene	8
23	27.0	gene	8
24	33.7	gene	8
25	47.39999999999999	gene	8
26	30.0	gene	8
27	68.5	gene	8
28	60.79999999999999	gene	8
18	9.299999999999999	gene	9
19	13.2	gene	9
20	10.8	gene	9
21	11.9	gene	9
22	8.4	gene	9
23	13.900000000000002	gene	9
24	20.100000000000005	gene	9
25	12.0	gene	9
26	24.6	gene	9
27	29.200000000000003	gene	9
28	73.50000000000001	gene	9
18	2.1	ncrna gene	10
19	11.2	ncrna gene	10
20	22.200000000000003	ncrna gene	10
21	42.89999999999999	ncrna gene	10
22	27.8	ncrna gene	10
23	22.5	ncrna gene	10
24	16.7	ncrna gene	10
25	28.500000000000004	ncrna gene	10
26	65.6	ncrna gene	10
27	113.0	ncrna gene	10
28	145.60000000000008	ncrna gene	10
18	1.0	gene	11
19	2.6999999999999993	gene	11
20	2.2	gene	11
21	1.0	gene	11
22	0.8999999999999999	gene	11
23	2.4	gene	11
24	2.1999999999999997	gene	11
25	5.7	gene	11
26	3.0999999999999996	gene	11
27	0.6	gene	11
28	0.3	gene	11
18	2.6999999999999997	gene	12
19	4.4	gene	12
20	3.9999999999999996	gene	12
21	1.4	gene	12
22	2.8	gene	12
23	1.1	gene	12
24	2.1999999999999997	gene	12
25	0.7	gene	12
26	1.7	gene	12
27	3.1	gene	12
28	1.7	gene	12
18	11.100000000000001	gene miRNA	13
19	2.9	gene miRNA	13
20	51.699999999999996	gene miRNA	13
21	40.8	gene miRNA	13
22	58.400000000000006	gene miRNA	13
23	742.7999999999996	gene miRNA	13
24	142.5	gene miRNA	13
25	3.4000000000000004	gene miRNA	13
26	0.8	gene miRNA	13
18	1.9	gene miRNA	14
19	19.400000000000002	gene miRNA	14
20	4.9	gene miRNA	14
21	10.6	gene miRNA	14
22	41.4	gene miRNA	14
23	10.5	gene miRNA	14
24	56.7	gene miRNA	14
25	2.2	gene miRNA	14
23	0.3	gene	15
24	4.3999999999999995	gene	15
25	3.6	gene	15
26	5.4	gene	15
27	11.200000000000001	gene	15
28	130.7	gene	15
18	17.700000000000003	gene	16
19	16.9	gene	16
20	34.699999999999996	gene	16
21	37.900000000000006	gene	16
22	84.19999999999997	gene	16
23	54.2	gene	16
24	97.50000000000001	gene	16
25	127.59999999999998	gene	16
26	128.39999999999998	gene	16
27	85.50000000000001	gene	16
28	139.49999999999997	gene	16
18	1.6	ncrna gene	17
19	0.3	ncrna gene	17
21	0.6	ncrna gene	17
22	0.7	ncrna gene	17
23	1.0	ncrna gene	17
24	3.3	ncrna gene	17
27	2.3	ncrna gene	17
28	6.7	ncrna gene	17
19	0.6	ncrna gene	18
20	0.5	ncrna gene	18
21	0.8	ncrna gene	18
22	0.4	ncrna gene	18
23	0.8	ncrna gene	18
24	0.8	ncrna gene	18
26	1.2	ncrna gene	18
27	3.3	ncrna gene	18
28	1.3	ncrna gene	18
18	0.3	ncrna gene	19
20	0.3	ncrna gene	19
21	1.6	ncrna gene	19
22	6.3999999999999995	ncrna gene	19
23	6.6	ncrna gene	19
24	13.9	ncrna gene	19
25	4.9	ncrna gene	19
26	18.599999999999998	ncrna gene	19
27	10.6	ncrna gene	19
28	13.700000000000001	ncrna gene	19
19	0.3		20
20	1.3		20
21	2.0		20
22	17.2		20
23	0.3		20
24	2.6		20
18	981.6000000000001	gene	21
19	2.6	gene	21
20	6.8	gene	21
18	734.6999999999999	tRNA repeat piRNA	22
19	3.5	tRNA repeat piRNA	22
22	1.2	tRNA repeat piRNA	22
25	1.2000000000000002	tRNA repeat piRNA	22
27	0.6	tRNA repeat piRNA	22
18	1.0	tRNA repeat piRNA	23
19	5.3999999999999995	tRNA repeat piRNA	23
22	0.6	tRNA repeat piRNA	23
23	2.2	tRNA repeat piRNA	23
24	3.6999999999999997	tRNA repeat piRNA	23
25	6.199999999999999	tRNA repeat piRNA	23
26	0.5	tRNA repeat piRNA	23
27	0.8999999999999999	tRNA repeat piRNA	23
18	9.7	tRNA repeat piRNA	24
19	6.1	tRNA repeat piRNA	24
20	2.6999999999999997	tRNA repeat piRNA	24
21	0.3	tRNA repeat piRNA	24
22	2.3	tRNA repeat piRNA	24
23	1.9	tRNA repeat piRNA	24
24	4.1	tRNA repeat piRNA	24
25	22.099999999999998	tRNA repeat piRNA	24
26	8.8	tRNA repeat piRNA	24
27	1.9	tRNA repeat piRNA	24
28	3.5	tRNA repeat piRNA	24
